diffClass [hash=57198ab, filename=.gitignore, changedLines=4, count=6, max=6]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=93, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=94, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=95, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=96, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=97, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=98, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=99, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=100, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=101, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=102, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=103, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=104, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=105, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=106, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=107, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=108, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=109, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=110, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=111, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=112, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=113, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=114, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=115, count=1, max=1]
diffClass [hash=092a8e6, filename=src/main/java/com/corundumstudio/socketio/NullChannelFuture.java, changedLines=116, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=1, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=2, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=3, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=4, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=5, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=6, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=7, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=8, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=9, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=10, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=11, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=12, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=13, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=14, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=15, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=16, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=17, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=18, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=19, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=20, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=21, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=22, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=23, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=24, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=25, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=26, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=27, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=28, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=29, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=30, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=31, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=32, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=33, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=34, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=35, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=36, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=37, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=38, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=39, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=40, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=41, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=42, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=43, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=44, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=45, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=46, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=47, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=48, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=49, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=50, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=51, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=52, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=53, count=1, max=1]
diffClass [hash=aba357c, filename=src/main/java/com/corundumstudio/socketio/PacketListener.java, changedLines=54, count=1, max=1]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=2, count=2, max=2]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=4, count=4, max=4]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=6, count=2, max=2]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=7, count=1, max=1]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=8, count=1, max=1]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=9, count=5, max=5]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=13, count=1, max=1]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=16, count=62, max=62]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=18, count=7, max=7]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=20, count=7, max=7]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=22, count=7, max=7]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=24, count=7, max=7]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=25, count=1, max=1]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=26, count=1, max=1]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=28, count=1, max=1]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=29, count=1, max=1]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=30, count=1, max=1]
diffClass [hash=0329ab9, filename=src/main/java/com/corundumstudio/socketio/SocketIOClient.java, changedLines=31, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=1, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=2, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=3, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=4, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=5, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=6, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=7, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=8, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=9, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=10, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=11, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=12, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=13, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=14, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=15, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=16, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=17, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=18, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=19, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=20, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=21, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=22, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=23, count=1, max=1]
diffClass [hash=2c20eb0, filename=src/main/java/com/corundumstudio/socketio/SocketIOListener.java, changedLines=24, count=1, max=1]
